pwsid,pws_name
NY2902830,WA OF WESTERN NASSAU
NY3210747,TABERG / LIMITED SECURE
NY3212121,BRANDYBROOK MOBILE HOME COURT
NY1321117,PAWLING WD #1
NY3304347,SKANEATELES WDS
OH2903912,GREENE CO.-SOUTHWEST REG WATER
OH5200012,CLOVERLEAF MOBILE HOME PARK
OH5401212,SAINT CHARLES CENTER
OH5501711,WEST MILTON VILLAGE PWS
NY6101262,DUNDEE VILLAGE
ND4701303,STUTSMAN RURAL WATER DISTRICT
OH3001212,BYESVILLE
OH5702512,UNION CITY PWS
NH0993020,GREENVILLE EST VILLAGE DIST
NH1173010,PITARYS MOBILE HOME PARK/EAST
NH1272030,LAMPLIGHTER ESTATES
OH7602512,LOUISVILLE MOBILE HOME PARK
NE3104712,RICH MOBILE HOME COURT
NY3202386,CLINTON VILLAGE
OH5200412,LODI VILLAGE PWS
NY4301309,FOUNTAINHEAD TRAILER PARK
NJ1901001,ANDOVER BORO WATER DEPT
NV0000147,BERMUDA PALMS MANAGEMENT LLC
NJ0328001,PEMBERTON BOROUGH WATER
NJ1332314,MILLSTONE MANOR
NY3503611,WHITLOCK FARMS
NV0000252,STAR CITY PROPERTIES
NV0000265,KINGSTON TOWN WATER UTILITIES
NY4404389,MADRID WATER DISTRICT
NY0600394,HANOVER WD #2 - BENNETT STATE ROAD
NJ1411001,FLORHAM PARK WATER DEPT
NY1400399,ECWA AMHERST
NY1521744,PINE COUNTRY MHP
NY1600008,MALONE V
OH3200812,GREEN MEADOW MHP-HANCOCK CO
OH5800512,MCCONNELSVILLE VILLAGE
NH1481010,MARLBOROUGH WATER WORKS
NE3115516,"WESTON, VILLAGE OF"
NY3401155,BLOOMFIELD VILLAGE CONSOLIDATED
NY3501326,HOLIDAY MOBILE PARK INC.
NY3503530,GREENWOOD LAKE VILLAGE
NY4404392,NORFOLK WATER DISTRICT
NY0400870,BONAVIEW MOBILE HOME PARK
OH0400512,DFC MOBILE HOME PARK
OH3740512,OLD STRAITSVILLE-ROCKBRIDGE
NE3117901,"ARLINGTON, VILLAGE OF"
NE3120787,SARPY CO SID 158 - TIBURON GOLF COURSE
NH1932170,RAINBOW RIDGE
NH2002050,GRANDVIEW ESTATES
NH2003020,ACORN TERRACE
NY5405825,COUNTRY GARDENS
NY5416960,DRYDEN WD
OH7902103,TCMSD-WAINWRIGHT PWS
NJ1921001,SUSSEX W DEPT
NJ1924004,SUEZ-WOODRIDGE ESTATES
NV0000402,PLEASANT VALLEY
NV0002023,SAGE VALLEY PARK LLC
NV0002571,RANCHO VISTA 4
NJ0511003,SHORE ACRES MOBILE HOME
NJ1427018,MORRIS CHASE/MORRIS HUNT PCWS
NY4519111,HALFMOON WATER DISTRICT (TROY)
NY4801184,MONTOUR FALLS VILLAGE
NY0701010,WELLSBURG VILLAGE
NJ1505002,AQUA NJ - EASTERN DIVISION
NY1730071,UNION MILLS WATER DISTRICT
OH4000411,"OAK HILL, VILLAGE OF"
OH4100803,JEFFERSON CO W AND S DISTRICT- A
OH4200112,DANVILLE VILLAGE PWS
OH4401612,HECLA WATER ASSOCIATION-PLANT PWS
NE3117306,WINNEBAGO TRIBAL FAC THUNDERWAY
NE3116910,"ALEXANDRIA, VILLAGE OF"
OK2006203,STONEWALL PWA
NY5417118,HILLSIDE APTS
NY5301416,MAPLE LANE TRAILER COURT
OH6500012,ASHVILLE VILLAGE PWS
OH6700812,ALL SEASONS MHP
OH6703112,FOX RUN ESTATES PWS
OH6703312,ROBIN PARK MOBILE HOMES
OH6704212,MANTUA MOBILE HOME PARK
TX1700580,1485 LIMITED CRYSTAL SPRINGS WATER CO
TX1700708,BEAU VIEW UTILITIES
NY5521830,MAPLE RIDGE COMMUNITY
OH1330912,ROBIN GRAYS PWS
TX1700678,BENDERS LANDING WATER PLANT 1 & 2
TX1700753,EAST MONTGOMERY COUNTY MUD 6
TX1700762,MONTGOMERY COUNTY MUD 112
OR4100115,ROATS WOODSIDE RANCH WS
OR4100284,LAKESHORE WATER DISTRICT
NJ1511001,JACKSON TWP MUA
UTAH02070,BEAR RIVER WCD-RIVERSIDE-NORTH GARLAND
UTAH05001,DUTCH JOHN TOWN WATER SYSTEM
TX0790356,GRAND LAKES MUD 4
UTAH09008,TROPIC TOWN WATER SYSTEM
UTAH11043,OLD MEADOWS WATER CO
TX1700845,LAKE CONROE TERRACE WATER SYSTEM
OR4100189,CARVER MOBILE RANCH
NY5503405,LEEWOOD KNOLLS WATER CO
NY2102311,NEWPORT VILLAGE
UTAH14013,HOLDEN TOWN WATER SYSTEM
PA1460038,HILLTOP MOBILE ESTATES
VA3093540,VILLAGES OF SMITHFIELD
VA3095490,JCSA - CENTRAL SYSTEM
VA3095750,RACEFIELD - JCSA
UTAH17016,DESERET LAND AND LIVESTOCK
PA2590008,SOMERS LANE MHP
PA2570001,DARWAY HEALTHCARE & REHAB
PA2580019,NEW MILFORD MUNICIPAL AUTH
PA2580026,PA AMER WATER THOMPSON
PA2590018,MIDDLEBURY MHC
PA2640020,AQUA PA WATER CO SCI WAYMART
PA4110001,TEAKETTLE RUN WATER AUTH
PA4180065,TYLERSVILLE MUTUAL WATER ASSN
TX0920031,GARDEN ACRES SUBDIVISION
SD4602250,LOFTY PINES II
SD4602259,76 RANCH ESTATES
SD4602285,"SHERIDAN LAKE HIGHLANDS, INC."
SD4602309,SOUTHERN BLACK HILLS WATER
TX0020001,CITY OF ANDREWS
SC3250015,BGWC HEATHERWOOD-BLUE RIDGE (SC3250015)
PA2640004,SUNRISE TERRACE MOBILE HOME PK
SC2910003,KERSHAW TOWN OF (SC2910003)
SC3250042,BGWC CREEKWOOD (3250042)
SC3250057,BGWC WINDY HILL (SC3250057)
SC3260012,BGWC SANGAREE MHP (SC3260012)
TX1013691,HARRIS COUNTY MUD 423
TX1070005,CITY OF ATHENS
TX1070106,CAROLYNN ESTATES
TX1010667,TEPATITLAN MOBILE HOME PARK
TX1010768,HARRIS COUNTY FWSD 6
TX1010901,PINE VILLAGE PUD
VA3175500,TOWN OF NEWSOMS
TN0000183,DECATUR WATER DEPT
VA3175800,FIELDCREST MANUFACTURED HOME COMMUNITY
VA3199210,CHEATHAM ANNEX
TN0000037,UNION FORK-BAKEWELL UTILITY DISTRICT
TN0000107,TENNESSEE AMERICAN WATER
TN0000590,ROCKWOOD WATER SYSTEM
TN0000265,GLEASON WATER DEPT
TN0000518,NORTHWEST DYERSBURG U D
TX0150138,EAST CENTRAL SUD
VA3149840,RIVERS EDGE SUBDIVISION
TN0000613,SAVANNAH VALLEY U. D.
TX0150421,COUNTRY SPRINGS WATER
UTAH21006,CENTRAL VALLEY TOWN
UTAH25004,SPRING LAKE
UTAH27019,VEYO CULINARY WATER ASSN
TX1090003,CITY OF ITASCA
TX1090070,CITY OF CARLS CORNER
TX1110115,PENINSULA ADDITION
PA3060133,AQUA PA HILLCREST ESTATES II
TX2010025,NEW PROSPECT WSC PLANT 1
UTAH29124,WILDWOOD WATER LLC
PA2350019,SUNSET MOBILE HOME PARK
VA6113195,ROLLING BROOK MOBILE HOME PARK
VA6113265,MOUNTAIN VIEW NURSING HOME
VA1021043,BLAND COMMUNITY WATER SYSTEM
PA4410011,LYCOMING CREEK VILLAGE
SC0260038,CAMERON MHP (SC0260038)
SC0410006,PENDLETON TOWN OF (SC0410006)
SC0450014,BGWC CALHOUN ACRES (SC0450014)
SC0450029,BGWC SHERWOOD FOREST (SC0450029)
SC0450058,BGWC DOBBINS ESTATE (SC0450058)
PA2400043,PLEASANT VIEW MHP
PA2400117,KADIMA REHAB NURSING AT LUZERN
PA7360110,EDEN GLEN VILLAGE
PA7360116,WARWICK TWP LITITZ SYS
SC3750023,KEOWEE KEY UTILITY SYSTEM INC (3750023)
TX1011071,RIO VILLA WSC
PA6250012,MUNICIPAL AUTHORITY OF CORRY
PA6250096,MCKEAN TWP WATERWORKS
TN0000844,COPPER BASIN UTILITY DISTRICT
TN0000924,RIVER LANDING CONDOMINIUM ASSOC
TX0200004,CITY OF CLUTE
TX0200341,VILLAGE TRACE WATER SYSTEM
SC0510001,BAMBERG PUBLIC WORKS (0510001)
SC0410008,PELZER TOWN OF (SC0410008)
VA6153260,WOODBRIDGE MHP LLC
TX0200461,MARLIN MARINA WATER SYSTEM
SC3920007,EASLEY CENTRAL W/D #2 (SC3920007)
SC4050031,BAY CAPITAL WATER WORKS (SC4050031)
TX1160079,OAK RIDGE ESTATES
TX1250033,ENGLISH ACRES
TX1012213,HARRIS COUNTY MUD 163
TX1260053,CITY OF CRESSON
TX1012354,RANKIN ROAD WEST MUD
VA4057200,COLEMANS ISLAND
VA4057680,RIVERDALE SUBDIVISION
VA4073510,LAURELWOOD ESTATES TRAILER PK
TX2140016,RIO WSC
TX2180001,CITY OF SONORA
TX2200045,COTTONWOOD HILLS ESTATES
TX2200350,TOWN OF WESTLAKE
TX2210011,CITY OF TYE
TX0310008,TOWN OF INDIAN LAKE
VA1071700,"RICH CREEK, TOWN OF"
VA1071845,SHUTE HOLLOW
TX1260116,TRIPLE H ESTATES
TX1290016,HIGH POINT WATER SUPPLY CORPORATION
TX1300048,GBRA CORDILLERA RANCH
TX1370035,SOUTH TEXAS WATER AUTHORITY
TX1390012,PETTY WSC
TX1430001,CITY OF HALLETTSVILLE
TX1440014,WESTWOOD VILLA APARTMENTS
VA4103825,SLOOP POINTE
TX2220002,TERRELL COUNTY WCID 1
TX0280007,POLONIA WSC NORTH
TX0300002,CITY OF CLYDE
TX0310001,BROWNSVILLE PUBLIC UTILITIES BOARD
TX1330006,CANYON SPRINGS WATER WORKS
VA1155521,NEWBERN HEIGHTS
VA4115705,NORTH RIVER MHP INC
TX2270038,TRAVIS COUNTY WCID POINT VENTURE
TX2270226,NORTH AUSTIN MUD 1
TX2290012,WHITE TAIL RIDGE LAKES ESTATES
TX2340003,CITY OF GRAND SALINE
PA1090130,BCWSA NEW HOPE
VA1173785,WATSONS GAP WATER SYSTEM
VA1185047,BARKAY ESTATES
PA2450079,GETZ PERSONAL CARE HOME
PA4550018,PERRY TWP MUNICIPAL AUTH
PA4560030,BOSWELL BORO MUNI AUTH
SC1470304,CYPRESS POINTE CONDOS (SC1470304)
PA6370019,COUNTRY ROADS MHP
PA7670085,DALLASTOWN YOE WATER AUTH
PA7670088,SHREWSBURY BOROUGH
PA7670114,OAKWOOD HEIGHTS MHP
PA5020047,RESERVE TWP WATER DEPT
SC4320005,SHILOH WATER SYSTEM (SC4320005)
PA3130011,CHESTNUT RIDGE MHP
TX2330064,SAN PEDRO WATER RESOURCES
VA1195940,SOUTH MOUNTAIN/WISE CO PSA
SC4650052,BGWC MIDDLESTREAM (SC4650052)
SC1510001,LODGE TOWN OF (1510001)
TX0320011,NEWSOME WSC
SC4660001,FERN FOREST MHP (SC4660001)
TX1012370,HARRIS COUNTY WCID 89
TX1013390,HARRIS COUNTY MUD 500
PA6430047,WILLOW BEND MHP
TX0320014,WOODLAND HARBOR
SD4600023,THE MEADOWS
SD4600101,CUSTER
SD4600115,EGAN
TX1460033,MAYWOOD ACRES
TX1460098,LAKEVIEW WATER
VA4145675,POWHATAN COURTHOUSE
VA4193280,"COLONIAL BEACH, TOWN OF"
VA4193675,NOMINI BAY FARMS
VA5031225,CASTLE CRAIG SUBDIVISION
VA2125950,STONEY CREEK VILLAGE
PA5100062,E J GULICK MHP
SC1820007,DCWS CONOFLOW (SC1820007)
SC1850015,DCWS CALEB COURT (SC1850015)
SC1960002,LONG CANE MHP (SC1960002)
PA6610045,COUNTRY ACRES PERSONAL CARE
PR0002732,FLORIDA URBANO
PR0003423,EL ROSARIO
PR0003555,CAPRILES
TX0500044,MULTI-COUNTY WSC
PA5100015,PINEHURST MANOR MHP
PA5100040,PINE VALLEY ESTATES
PR0004464,MALPASO
PR0004564,MATRULLA
PR0005607,DORADO URBANO
PR0302063,COM. CERRO GORDO SEC.EL PARQUE
PR0306093,ACUED. RURAL DAGUEY  AJIES ARRIBA
PR0613036,PARC. NUEVAS CA%ABONCITO ACUED
PR0613446,POZO DE AGUA
SD4600371,WILMOT
SD4600504,RICHMOND HEIGHTS HOMEOWNERS ASSOCIAT
SC2610011,N MYRTLE BEACH CITY OF (SC2610011)
OR4100062,YOUNGS RIVER LEWIS & CLARK WD
PR0613506,ASOC. RES. VILLA DE ORO
PR0619016,SISTEMA DE AGUA ROOSEVELT ROADS
PR0666016,ASOC. VECINO SECTOR OQUENDO
RI1559517,NORTH KINGSTOWN TOWN OF
RI1858422,UNIVERSITY OF RHODE ISLAND
TX0790146,FORT BEND COUNTY MUD 30
SD4600158,HIGHMORE
SD4600259,PLAINSVIEW MOBILE MANOR
PR0005496,LA GRUA
TX0720054,THOUSAND OAKS SUBDIVISION
TX0790229,FORT BEND COUNTY MUD 41
SD4602000,PEACEFUL PINES II
TX1700207,TEXAS NATIONAL MUD
TX1700454,OAK WOODS WATER SYSTEM
CA3010047,GOLDEN STATE WC - COWAN HEIGHTS
CA3100043,GOLD HILL MOBILEHOME PARK
CA3100538,ROSECREST MUTUAL
CA4500063,CEDAR CREEK MOBILEHOME PARK
TX1680002,CITY OF LORAINE
AR0000055,ROGERS WATER UTILITIES
AR0000028,COTTER WATERWORKS
CA3010097,MIDWAY CITY MUTUAL WC
CA3110025,PLACER CWA - FOOTHILL
CA3210003,CITY OF PORTOLA
CA4900612,HEIGHTS MUTUAL WATER COMPANY
WI4310282,LUXEMBURG WATERWORKS
NJ1004001,AQUA NJ - CALIFON
CA0410006,SOUTH FEATHER W&P - MINERS RANCH
AK2270168,RUSSIAN MISSION WATER SYSTEM
AR0000072,THORNTON WATERWORKS
AR0000675,CARROLL-BOONE WATER DISTRICT
AR0000409,MILLWOOD WATER CORPORATION
CA5400553,DEL ORO TRAVER DISTRICT
CA1910179,"BURBANK-CITY, WATER DEPT."
CA1910195,GSWC - HOLLYDALE
WI4360427,KIEL WATERWORKS
VT0020552,STERLING SPRING
VT0020184,BENNINGTON COLLEGE
WI6180288,COUNTRYSIDE ESTATES MHC 2
WI6180513,COZY MHP LLC BACK
CA1910200,SUBURBAN WATER SYSTEMS-COVINA KNOLLS
CA1910225,LAS VIRGENES MWD
CA2000554,MD 33 FAIRMEAD
AR0001141,MILLER COUNTY PUBLIC WATER AUTHORITY
CA3410002,SCWA - ARDEN PARK VISTA
CA3600385,BROOKSIDE MHP
WI2650494,SNUG HARBOR INN MHP
WI2670111,JACKSON WATERWORKS
WA5348704,USACE ILLIA RESIDENTIAL AREA
WA5351920,UNION
WI1132500,LAKE POINTE APTS - WELL 2 5312-5318
CA3410033,FLORIN COUNTY WATER DISTRICT
WA5335100,HUTCHINSON IRRIGATION DIST #16
WI1140162,BREEZY POINT MHP 2
WI1140154,THERESA WATERWORKS
WI1220109,LIVINGSTON WATERWORKS
WI1220110,MONTFORT WATERWORKS
CA3310017,SOUTH MESA WC
WI6620325,COUNTRY ROAD ESTATES
AZ0404141,PONDEROSA GLEN MHP
AZ0407046,LIBERTY WATER LPSCO
AZ0407633,HOPEVILLE WATER SYSTEM
AZ0408333,EPCOR - RIO VISTA RANCHES
CA1000023,FCSA #14/BELMONT MANOR
CA1000378,SUNSET WEST COMMUNITY LLC
CA1009214,WESTSIDE HARVESTING
CA2310005,WILLOW COUNTY WATER DISTRICT
CA2410004,CITY OF LIVINGSTON
AK2280155,MCGRATH WATER SYSTEM
AK2280171,ANVIK WATER SYSTEM
AK2300159,MINTO COMMUNITY WATER SYSTEM
CA2300502,ALBION MUTUAL WATER COMPANY
CA2510002,CEDARVILLE COUNTY WATER DIST.
AZ0408014,HATCH VALLEY DWID
AZ0408072,DS WATER COMPANY
AZ0409032,A PETERSEN WATER COMPANY
AZ0407695,EPCOR - AGUA FRIA
AZ0409029,SNOWFLAKE TOWN OF
CA2700702,PRUNEDALE MWC
WI6320316,BROOKVIEW MHP
WI6560136,COUNTRY VIEW HOLDINGS LLC
CA2700738,SAN MIGUEL WS #01
CA2701068,IVERSON & JACKS APTS WS
CA3610850,CALIFORNIA INSTITUTION FOR MEN
CA3702354,WARNER SPRINGS ESTATES
CA3900732,V & P TRAILER COURT WATER SYSTEM
WI4600454,BAINS COUNTRY ESTATES MHP
WA5383408,SPRINGWOOD
WI1280126,WOLFS MOBILE HOMES
WI1570110,SPRING GREEN ESTATES
WI2685812,DELAFIELD SQUARE
AZ0411087,MARICOPA MOUNTAIN DWID 1
AZ0413267,BENT RIVER APT ENCHANTMENT RESORT
AK2211936,DEARMOUN II
CA1500152,MIRASOL COMPANY WATER SYSTEM
CA1500459,LAKE OF THE WOODS MOBILE VILLAGE
CA1502645,MEADOWS OF THE KERN MUTUAL WATER COMPANY
CA1410006,BIG PINE CSD
AZ0411003,ARAVAIPA WATER COMPANY
AZ0413051,BLACK CANYON CITY WID
AZ0413057,YARNELL WATER IMPROVEMENT ASSOCIATION
AZ0413247,MINGUS WEST WATER SYSTEM
AL0000168,WEAVER WATER SYSTEM
AL0000490,SELMA WATER WORKS & SEWER BOARD
AL0000506,COLLINSVILLE WATER WORKS
AZ0413341,ARCOSANTI CAMP
VT0005031,PASSUMPSIC FIRE DISTRICT 1
WA5310761,NORTH SLOPE ESTATES PROPERTY
CA2701355,PRINCES CAMP RESORT WS
CA2701820,CORDA RD WS
CA2702405,JENSEN MHP WS
CA2702520,ARROYO SECO ESTATES MWS
CA2702521,SANTA LUCIA PRESERVE WS
CA2710010,CWSC SALINAS
CA2800526,BERRYESSA ESTATES (LBRID)
CA4010018,GOLDEN STATE WATER COMPANY - NIPOMO
CA4110009,CALIFORNIA WATER SERVICE-S SAN FRANCISCO
AL0000610,RUSSELLVILLE WATER WORKS
VT0005024,BROMLEY WATER COMPANY
VT0005038,EAST HARDWICK FIRE DISTRICT 1
VT0005059,COLCHESTER FIRE DISTRICT 2
AL0000580,HIGHLAND WATER AUTHORITY
AL0000732,STEVENSON (UTIL. BOARD OF THE TOWN OF)
VT0005096,JERICHO UNDERHILL WATER
CA2701364,PEDRAZZI MWC
WI4051698,HOBART WATERWORKS  S A 1
WI4051769,HOBART WATERWORKS  S A 2
WI4700125,ROSEMORE VILLAGE
CA3000519,HYNES ESTATES MUTUAL WATER CO.
WA5388850,TOPPENISH WATER DEPARTMENT
CA1610004,"CORCORAN, CITY OF"
CA1900903,SLEEPY VALLEY WATER COMPANY
CA1910010,CALIFORNIA WATER SERVICE CO.-LANCASTER
CA1910011,"GSWC - BELL, BELL GARDENS"
AL0000926,HAMILTON WATER AND WASTEWATER DEPARTMENT
AL0000943,GUNTERSVILLE WATER WORKS & SEWER BOARD
CA1503536,GLENNVILLE MUTUAL WATER COMPANY
CA1805007,HERLONG PUBLIC UTILITY DISTRICT
VT0005195,DERBY CENTER WATER SYSTEM
VT0005435,COMMONS
WI4150526,STURGEON BAY WATERWORKS
WV3301605,CALEDONIA HEIGHTS SUBDIVISION
WV3302331,LOGAN WATER BOARD CITY OF
AL0000904,GURLEY WATER SYSTEM
WV3300508,HAMMOND PSD
AZ0420600,PITA WATER COMPANY
AL0000888,MADISON COUNTY WATER DEPARTMENT
AL0000908,DEMOPOLIS WATER WORKS AND SEWER BOARD
VT0005240,HEMLOCK RIDGE CONDOMINIUM
VT0005427,WARNER PLACE WATER SYSTEM
AR0000097,GREENWAY WATERWORKS
VT0005582,CHELSEA FAMILY HOUSING
CO0101175,HOPE DITCH CO
CO0101170,WESTMINSTER CITY OF
CO0101180,WIKIUP MHP
AR0000081,LAKE VILLAGE WATERWORKS
GA2790005,PETROSS
GA2950056,WALKER COUNTY W&SA - ARMUCHEE VALLEY
CO0107472,LEFTHAND WSD LAKE PINES
CO0115205,DELTA CITY OF
CO0108700,SALIDA CITY OF
CO0110026,LOOKOUT MOUNTAIN WD
CO0118015,CENTENNIAL WSD
CO0118016,NORTHERN DOUGLAS COUNTY WSD
WI2460817,MEQUON TRAIL TOWNHOMES
FL3424646,WOODBERRY FOREST SUBDIVISION (CONSEC)
GA2970052,MOUNTAIN RIDGE SUBDIVISION
GA3050080,RIVER'S REACH
HI0000372,WOODLANDS AT NUUANU
IA5782087,SPRINGVILLE WATER SUPPLY
AL0001537,RANDOLPH COUNTY WATER & SEWER AUTHORITY
WV3302413,NORTHFORK WATER WORKS
CO0103040,EAST VALLEY MD
CO0104121,ASPEN SPRINGS MD
CO0105100,CAMPO TOWN OF
CO0115185,COALBY DOMESTIC WC
GU0000010,U.S. NAVY WATER SYSTEM
IA6000733,LYON-SIOUX RWS-DOON
IA6342711,MARION CO. RURAL WATER DISTRICT
IL2015150,"UTL INC-COVENTRY HILLS UTILITIES, INC."
IA0398082,WAUKON WATER DEPARTMENT
IA7109065,CALUMET WATER SUPPLY
IL1610650,ROCK ISLAND
IL1615750,SILVIS HEIGHTS WATER CORP
IL1670080,SOUTH SANGAMON WATER COMMISSION
IL1670120,BISSELL VILLAGE MHC
IL1670230,E J WATER - SANGCHRIS SERVICE AREA
IL1810250,JONESBORO
IL1915050,BOYLESTON WATERWORKS CORP
IL1930200,ENFIELD
FL4560075,BENTONWOOD
FL5284133,HIGHWAY PARK WTP
IA7128036,HARTLEY MUNICIPAL WATER DEPARTMENT
IA7165025,SANBORN WATER SUPPLY
FL3424808,PONDEROSA M.H./SUBDIVISION
FL6530698,GROVE SHORES MOBILE HOME COMMUNITY
ID3440011,WEISER CITY OF
ID4010123,RIVIERA ESTATES MOBILE PARK
IL1470150,CISCO
WV3302709,NEW HAVEN WATER DEPT
WV3302942,FOUNTAIN PSD
WV3303812,POCAHONTAS COUNTY PSD
IL1610150,CORDOVA
IL1631350,SUMMERFIELD
CT0727031,"SCWA, CHRISWOOD DIVISION (CWD)"
WV3302518,PAW PAW ROUTE 19 PSD
WV3304704,HAMRICK PSD
IA9053004,ELDON WATER SUPPLY
ID4010200,BITTERCREEK MEADOWS SUBDIVISION
GA1030028,PINEORA WATER SYSTEM
GA1030079,PADDLEFORD PLANTATION SUBDIVISION
GA1270001,ST. SIMONS ISLAND
GA1270008,CABANA COURT MHP
GA1270156,SPAULDING INTERPRISES INC
GA1270171,SERENOA COVE SUBDIVISION
GA1350000,BUFORD
GA1390039,BANKS MOUNTAIN S/D
IA0680041,URBANA WATER SUPPLY
IA1145047,LAKESIDE WATER SUPPLY
IA1147085,LINN GROVE WATER WORKS
CT0900011,AQUARION WATER CO OF CT-NEW CANAAN SYS
IA2264095,MONONA MUNICIPAL WATER DEPT
CT1666011,AQUARION WATER CO OF CT-TLWC WOODRICH
FL5364151,TAMIAMI VILLAGE MOBILE HOME PARK
IL1970140,SOUTH RIDGE MHC
IA1479015,TEMPLETON WATER SUPPLY
ID4430001,DAY STAR
ID4430106,HAWKS BAY ESTATES HOA LLC
GA1350006,LOGANVILLE
FL6090861,INVERNESS WATER DEPT
FL6091422,POINT O'WOODS
FL6531873,HIGHLAND PINES MOBILE HOME PK
FL6534736,HIDDEN COVE MHP
FL6092331,AURORA ACRES
FL6142734,PEACE RIVER REG WATER PLANT
CO0126220,GUNNISON COUNTY WSD
CO0130237,EDGEWATER CITY OF
CO0145210,FOWLER TOWN OF
CO0163706,SEABOARD FOODS LLC
IA9820010,FERTILE MUNICIPAL WATER
ID1090151,WEST BONNER WATER DIST 1
ID1280009,RIMROCK SERVICE AREA
FL3491909,LAKE TOHO RESORT
ID1280104,KIDD ISLAND BAY WATER USERS
CO0123718,SPRINGRIDGE SUBD
CO0125552,NORTH SHORE WSD
CO0130055,IDLEDALE WSD
CO0134750,PURGATORY MD
CO0139185,COLLBRAN TOWN OF
CO0149613,WEST RANCH SUBD
CO0149710,WATER VIEW CONDOMINIUM ASSOC
CO0159055,FRISCO TOWN OF
CO0160750,WESTWOOD LAKES WD
IA9921050,DOWS WATER SUPPLY
FL3644328,VC/ENTERPRISE
ID5160056,SPRINGDALE ACRES
ID5240033,CLEAR LAKE RANCH P U D
ID1280095,HILLSIDE SERVICE AREA
ID1280321,GOZZER RANCH
GA1750126,ST. CHARLES SUBDIVISION
GA1790164,LYMAN HALL NORTH SUBDIVISION
GA1830032,PINE CREST MOBILE HOME PARK
FL4130977,"NORTH MIAMI, CITY OF"
IA3126308,REGENCY WEST SUBDIVISION
IA3146055,HOLY CROSS WATER SUPPLY
IA3971026,PANORA WATER WORKS
IA4003012,BLAIRSBURG WATER SUPPLY
IL0110350,DOVER
DE00A0424,CEDAR LANDING
FL6290937,KING RICHARD'S COURT MOBILE HOME PARK
FL6291139,BUNGALOW OAKS
FL6292643,REGENCY OAKS
GA0090042,MERIWETHER-GOLDEN POND SUBDIVISION
GA0150025,EMERSON
GA0290029,GARDNER ESTATES
ID1400089,CENTRAL SHOSHONE COUNTY WATER DIST
ID5160003,RIVERSIDE TRAILER COURT
ID5240019,MOUNTAIN VIEW WATER CORP
GA1830068,MORGAN TRACT SUBDIVISION
FL3640403,FLORIDA UNITED METHODIST CHILDRENS HOME
IA3215044,DOLLIVER MUNI WATER SUPPLY
IA3430091,ROCKFORD WATER SUPPLY
IA4260097,IOWA FALLS WATER DEPARTMENT
CT0400051,OLD NEWGATE RIDGE WATER COMPANY INC
FL6601460,RAILS END TR PK
ID2310005,NEZPERCE WATER DEPT
ID3020009,MEADOW CREEK PROPERTY OWNERS ASSN INC
FL3051367,"TITUSVILLE, CITY OF"
ID2350003,CULDESAC CITY OF
FL3054062,SOUTH SHORES UTILITY ASSOCIATION
FL3350005,FORTY-EIGHT ESTATES
GA0310165,GEORGIAN WALK SUBDIVISION
GA0310270,ALEXANDER FARMS SUBDIVISION
GA0310276,NEVILS ESTATES SUBDIVISION
GA2430000,CUTHBERT
IA4283067,RADCLIFFE MUNICIPAL WATER
IA4848001,AMANA SOCIETY WATER SYSTEM NORTH
IA4975014,SABULA WATER SUPPLY
IA5225079,IOWA CITY WATER DEPARTMENT
IA5225303,SPRING VALLEY HOMEOWNERS ASSN.
IA5225317,STONEY POINTE SUBDIVISION
IA5280305,LAKE WOODS HOA
FL4430667,VILLAGE OF INDIANTOWN
ID7330026,SUGAR CITY CITY OF
GA2190021,BROOKWOOD ESTATES SUBDIVISION
GA2210050,MEYER`S LAKE SUBDIVISION
GA2750003,OCHLOCKNEE
IA5064055,PRAIRIE CITY WATER WORKS
IA5208071,CORALVILLE MUNI WATER SYSTEM
FL3350062,CYPRESS COVE MHP
IA5282311,MACBRIDE POINTE THIRD MASTER MAINTENANCE
CA5500128,GOLD RUSH MOBILE HOME PARK
CA5510023,SONORA MEADOWS MUTUAL WTR CO
CA5403023,DELFT COLONY WATER
CA5403110,SIERRA MUTUAL WATER COMPANY
CA5410003,"EXETER, CITY OF"
CA5410034,DEL ORO CALIFORNIA PINES DISTRICT
CA5610023,VENTURA WWD NO. 8 - SIMI VALLEY
CA5610009,PORT HUENEME WATER DEPT
IA5417026,DELTA WATER SUPPLY
IL0735050,COUNTRY ESTATES SUBDIVISION
IL0735470,TIMBER RIDGE SBDV
IL0810010,NORTHEAST MOUNT VERNON WATER COMPANY
CA5601141,SOUTH MOUNTAIN MUTUAL WATER CO
GA2750018,SUGARWOOD ESTATES MHP
GA2790004,MCNATT FALLS SUBDIVISION
IL0550450,SESSER
IL0850030,WIENEN ESTATES
IL0850450,STOCKTON
IL0890040,SILVER GLEN HOMEOWNER'S ASSOCIATION
IL0895400,OGDEN GARDENS SUBDIVISION
IL0971500,ROUND LAKE
IL1030450,STEWARD
IL1150400,NIANTIC
IL1350200,FARMERSVILLE
FL1200688,"GRETNA, CITY OF"
CT1390021,AQUARION WATER CO OF CT-SUFFIELD
CT1400011,CTWC - NAUGATUCK REG-THOMASTON SYSTEM
FL6295649,GREEN ACRES
FL6296139,TAMPA BAY WATER REG. SURFACE WATER PLANT
FL6296291,RUSKIN MOBILE HOME PARK
IL0995200,UTL INC-LAKE HOLIDAY
IL1030400,PAW PAW
